,city,latitude,longitude,dist_to_road,dist_to_industry,dist_to_dump,dist_to_farmland,datetimeUtc,co,no2,o3,pm10,pm25,so2,datetime_hour,Temperature,Humidity,Wind Speed,Wind Direction
3639,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 07:30:00+00:00,0.25,13.06,11.5,35.12,10.68,14.75157894736842,2025-07-04 07:00:00+00:00,27.9,60,25.4,263
3640,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 07:45:00+00:00,0.25,13.06,8.97,35.12,10.6,14.118947368421052,2025-07-04 07:00:00+00:00,27.9,60,25.4,263
3641,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 09:15:00+00:00,0.25,13.06,8.2,35.12,10.52,13.486315789473684,2025-07-04 09:00:00+00:00,27.9,61,24.5,268
3642,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 09:30:00+00:00,0.25,13.06,3.75,35.12,10.44,12.853684210526316,2025-07-04 09:00:00+00:00,27.9,61,24.5,268
3643,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 09:45:00+00:00,0.25,13.06,7.19,35.12,10.36,12.221052631578946,2025-07-04 09:00:00+00:00,27.9,61,24.5,268
3644,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 10:00:00+00:00,0.25,13.06,6.02,35.12,10.28,11.588421052631578,2025-07-04 10:00:00+00:00,26.6,64,27.4,261
3645,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 10:45:00+00:00,0.25,13.06,9.55,35.12,10.795,10.95578947368421,2025-07-04 10:00:00+00:00,26.6,64,27.4,261
3646,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 11:00:00+00:00,0.25,13.06,10.47,35.12,11.31,10.32315789473684,2025-07-04 11:00:00+00:00,25.8,70,24.5,259
3647,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 11:15:00+00:00,0.25,13.06,10.31,35.12,11.31,9.690526315789471,2025-07-04 11:00:00+00:00,25.8,70,24.5,259
3648,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 11:45:00+00:00,0.25,13.06,10.48,35.12,10.6275,9.057894736842105,2025-07-04 11:00:00+00:00,25.8,70,24.5,259
3649,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 12:30:00+00:00,0.25,13.06,9.47,35.12,9.945,8.425263157894737,2025-07-04 12:00:00+00:00,25.0,73,23.7,257
3650,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 12:45:00+00:00,0.25,13.06,8.93,35.12,9.2625,7.792631578947368,2025-07-04 12:00:00+00:00,25.0,73,23.7,257
3651,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 13:15:00+00:00,0.25,13.06,8.395,35.12,8.58,7.16,2025-07-04 13:00:00+00:00,22.7,89,18.7,249
3652,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 13:30:00+00:00,0.25,13.06,7.86,35.12,8.023333333333333,6.783,2025-07-04 13:00:00+00:00,22.7,89,18.7,249
3653,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 13:45:00+00:00,0.25,13.06,8.3,35.12,7.466666666666667,6.406000000000001,2025-07-04 13:00:00+00:00,22.7,89,18.7,249
3654,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 14:00:00+00:00,0.25,13.06,8.21,35.12,6.91,6.029,2025-07-04 14:00:00+00:00,22.0,91,18.9,248
3655,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 15:00:00+00:00,0.25,13.06,9.57,35.12,8.45,5.652,2025-07-04 15:00:00+00:00,21.8,92,16.3,242
3656,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 22:00:00+00:00,0.25,13.06,9.18,35.12,9.99,5.275,2025-07-04 22:00:00+00:00,21.0,93,15.5,242
3657,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 22:30:00+00:00,0.25,13.06,9.51,35.12,9.99,4.898,2025-07-04 22:00:00+00:00,21.0,93,15.5,242
3658,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 22:45:00+00:00,0.25,13.06,10.2,35.12,8.96,4.521,2025-07-04 22:00:00+00:00,21.0,93,15.5,242
3659,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-04 23:30:00+00:00,0.25,13.06,9.77,35.12,8.24,4.144,2025-07-04 23:00:00+00:00,21.1,92,15.7,236
3660,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 00:45:00+00:00,0.25,13.06,8.02,35.12,6.41,3.767,2025-07-05 00:00:00+00:00,21.4,91,15.5,234
3661,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 01:00:00+00:00,0.25,13.06,7.94,35.12,6.24,3.39,2025-07-05 01:00:00+00:00,21.5,90,14.6,235
3662,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 01:45:00+00:00,0.25,13.06,9.15,35.12,6.956,3.566,2025-07-05 01:00:00+00:00,21.5,90,14.6,235
3663,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 02:00:00+00:00,0.25,13.06,6.76,35.12,7.672000000000001,3.742,2025-07-05 02:00:00+00:00,22.4,87,16.3,236
3664,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 04:45:00+00:00,0.25,13.06,8.25,35.12,8.388,3.918,2025-07-05 04:00:00+00:00,24.9,74,26.0,251
3665,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 08:30:00+00:00,0.25,13.06,45.75,35.12,9.104,4.093999999999999,2025-07-05 08:00:00+00:00,25.9,69,29.3,259
3666,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 09:45:00+00:00,0.25,13.06,46.17,35.12,9.82,4.27,2025-07-05 09:00:00+00:00,25.4,70,26.6,257
3667,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 17:00:00+00:00,0.25,13.06,8.63,35.12,8.42,5.574999999999999,2025-07-05 17:00:00+00:00,21.0,93,15.5,250
3668,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 17:45:00+00:00,0.25,13.06,10.03,35.12,7.02,6.88,2025-07-05 17:00:00+00:00,21.0,93,15.5,250
3669,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 19:15:00+00:00,0.25,13.06,9.9752,35.12,6.97,3.17,2025-07-05 19:00:00+00:00,21.0,95,16.2,241
3670,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 20:00:00+00:00,0.25,13.06,9.9204,35.12,6.92,0.32,2025-07-05 20:00:00+00:00,21.0,93,16.6,244
3671,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 20:15:00+00:00,0.25,13.06,9.8656,35.12,7.257391304347826,0.47,2025-07-05 20:00:00+00:00,21.0,93,16.6,244
3672,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 20:45:00+00:00,0.25,13.06,9.8108,35.12,7.594782608695652,7.47,2025-07-05 20:00:00+00:00,21.0,93,16.6,244
3673,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 21:45:00+00:00,0.25,13.06,9.756,35.12,7.932173913043478,2.76,2025-07-05 21:00:00+00:00,20.8,93,16.0,240
3674,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 22:00:00+00:00,0.25,13.06,9.7012,35.12,8.269565217391305,0.0,2025-07-05 22:00:00+00:00,20.5,94,15.0,233
3675,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 22:15:00+00:00,0.25,13.06,9.6464,35.12,8.60695652173913,0.69,2025-07-05 22:00:00+00:00,20.5,94,15.0,233
3676,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 22:45:00+00:00,0.25,13.06,9.5916,35.12,8.944347826086958,0.04,2025-07-05 22:00:00+00:00,20.5,94,15.0,233
3677,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 23:00:00+00:00,0.25,13.06,9.5368,35.12,9.281739130434785,1.88,2025-07-05 23:00:00+00:00,21.0,90,18.0,241
3678,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 23:30:00+00:00,0.25,13.06,9.482,35.12,9.619130434782608,8.29,2025-07-05 23:00:00+00:00,21.0,90,18.0,241
3679,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-05 23:45:00+00:00,0.25,13.06,9.4272,35.12,9.956521739130435,9.56,2025-07-05 23:00:00+00:00,21.0,90,18.0,241
3680,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-06 00:00:00+00:00,0.25,13.06,9.3724,35.12,10.29391304347826,6.55,2025-07-06 00:00:00+00:00,21.0,90,17.8,242
3681,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-06 00:15:00+00:00,0.25,13.06,9.3176,35.12,10.631304347826088,3.67,2025-07-06 00:00:00+00:00,21.0,90,17.8,242
3682,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-06 00:30:00+00:00,0.25,13.06,9.2628,35.12,10.968695652173912,4.88,2025-07-06 00:00:00+00:00,21.0,90,17.8,242
3683,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-06 01:15:00+00:00,0.25,13.06,9.208,35.12,11.30608695652174,5.59,2025-07-06 01:00:00+00:00,21.6,90,17.2,252
3684,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-06 03:45:00+00:00,0.25,13.06,9.1532,35.12,11.643478260869564,18.91,2025-07-06 03:00:00+00:00,23.9,80,22.7,247
3685,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-06 04:00:00+00:00,0.25,13.06,9.0984,35.12,11.980869565217391,19.78,2025-07-06 04:00:00+00:00,24.8,74,27.0,253
3686,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-06 05:45:00+00:00,0.25,13.06,9.0436,35.12,12.318260869565218,18.44,2025-07-06 05:00:00+00:00,25.3,72,31.2,253
3687,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-06 06:00:00+00:00,0.25,13.06,8.9888,35.12,12.655652173913044,18.07,2025-07-06 06:00:00+00:00,26.5,66,29.8,256
3688,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-06 06:15:00+00:00,0.25,13.06,8.934,35.12,12.99304347826087,17.4,2025-07-06 06:00:00+00:00,26.5,66,29.8,256
3689,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-06 06:30:00+00:00,0.25,13.06,8.8792,35.12,13.330434782608696,16.28,2025-07-06 06:00:00+00:00,26.5,66,29.8,256
3690,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-06 06:45:00+00:00,0.25,13.06,8.8244,35.12,13.667826086956522,16.64,2025-07-06 06:00:00+00:00,26.5,66,29.8,256
3691,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-06 07:00:00+00:00,0.25,13.06,8.7696,35.12,14.005217391304347,6.4,2025-07-06 07:00:00+00:00,26.3,66,31.8,257
3692,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-06 07:15:00+00:00,0.25,13.06,8.7148,35.12,14.342608695652174,6.98,2025-07-06 07:00:00+00:00,26.3,66,31.8,257
3693,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-07 16:30:00+00:00,0.25,13.06,8.66,35.12,14.68,6.98,2025-07-07 16:00:00+00:00,21.7,92,13.1,245
3694,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-07 19:30:00+00:00,0.25,13.06,8.15,35.12,11.26,6.98,2025-07-07 19:00:00+00:00,21.0,95,11.7,239
3695,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-07 20:45:00+00:00,0.25,13.06,6.97,35.12,8.45,6.98,2025-07-07 20:00:00+00:00,20.9,95,11.8,236
3696,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-07 23:00:00+00:00,0.25,13.06,4.11,35.12,6.74,6.98,2025-07-07 23:00:00+00:00,21.1,91,15.0,237
3697,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-07 23:15:00+00:00,0.25,13.06,3.91,35.12,6.74,6.98,2025-07-07 23:00:00+00:00,21.1,91,15.0,237
3698,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-07 23:45:00+00:00,0.25,13.06,3.85,35.12,6.32,6.98,2025-07-07 23:00:00+00:00,21.1,91,15.0,237
3699,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-08 00:45:00+00:00,0.25,13.06,3.89,35.12,5.836666666666667,6.98,2025-07-08 00:00:00+00:00,21.0,91,14.9,239
3700,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-08 01:45:00+00:00,0.25,13.06,3.93,35.12,5.3533333333333335,6.98,2025-07-08 01:00:00+00:00,21.5,92,13.5,240
3701,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-08 02:00:00+00:00,0.25,13.06,3.91,35.12,4.87,6.98,2025-07-08 02:00:00+00:00,22.9,86,14.9,242
3702,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-08 05:00:00+00:00,0.25,13.06,4.1,35.12,5.57,6.98,2025-07-08 05:00:00+00:00,26.7,64,23.9,269
3703,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-08 06:45:00+00:00,0.25,13.06,40.1,35.12,12.58,6.98,2025-07-08 06:00:00+00:00,27.9,58,25.2,270
3704,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-08 21:30:00+00:00,0.25,13.06,8.47,35.12,17.21,6.98,2025-07-08 21:00:00+00:00,21.2,90,10.8,226
3705,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-09 09:30:00+00:00,0.25,13.06,42.01,35.12,19.73,6.98,2025-07-09 09:00:00+00:00,26.6,65,21.7,264
3706,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-09 11:00:00+00:00,0.25,13.06,46.58,35.12,15.94,6.98,2025-07-09 11:00:00+00:00,26.6,64,21.8,267
3707,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-09 19:15:00+00:00,0.25,13.06,10.26,35.12,19.21,6.98,2025-07-09 19:00:00+00:00,21.5,90,11.1,257
3708,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-09 19:30:00+00:00,0.25,13.06,10.01,35.12,17.14,6.98,2025-07-09 19:00:00+00:00,21.5,90,11.1,257
3709,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-09 20:00:00+00:00,0.25,13.06,10.64,35.12,15.07,6.98,2025-07-09 20:00:00+00:00,21.5,91,11.4,246
3710,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-09 20:30:00+00:00,0.25,13.06,8.95,35.12,15.07,6.98,2025-07-09 20:00:00+00:00,21.5,91,11.4,246
3711,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-09 20:45:00+00:00,0.25,13.06,9.49,35.12,13.7275,6.98,2025-07-09 20:00:00+00:00,21.5,91,11.4,246
3712,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-09 21:45:00+00:00,0.25,13.06,10.47,35.12,12.385,6.98,2025-07-09 21:00:00+00:00,21.2,91,13.0,252
3713,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-10 00:00:00+00:00,0.25,13.06,10.38,35.12,11.0425,6.98,2025-07-10 00:00:00+00:00,20.8,93,10.7,247
3714,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-10 00:15:00+00:00,0.25,13.06,8.22,35.12,9.7,6.98,2025-07-10 00:00:00+00:00,20.8,93,10.7,247
3715,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-10 00:45:00+00:00,0.25,13.06,7.94,35.12,8.57,6.98,2025-07-10 00:00:00+00:00,20.8,93,10.7,247
3716,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-10 01:30:00+00:00,0.25,13.06,8.27,35.12,7.78,6.98,2025-07-10 01:00:00+00:00,22.0,92,11.3,241
3717,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-10 02:00:00+00:00,0.25,13.06,9.91,35.12,7.15,6.98,2025-07-10 02:00:00+00:00,22.9,86,12.5,242
3718,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-10 06:15:00+00:00,0.25,13.06,41.6,35.12,8.935,6.98,2025-07-10 06:00:00+00:00,28.0,61,20.4,284
3719,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-10 06:45:00+00:00,0.25,13.06,39.14,35.12,10.72,6.98,2025-07-10 06:00:00+00:00,28.0,61,20.4,284
3720,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-10 07:30:00+00:00,0.25,13.06,51.14,35.12,11.063333333333334,6.98,2025-07-10 07:00:00+00:00,29.0,57,20.3,277
3721,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-10 08:00:00+00:00,0.25,13.06,51.58,35.12,11.406666666666666,6.98,2025-07-10 08:00:00+00:00,28.5,56,22.0,278
3722,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-10 08:15:00+00:00,0.25,13.06,52.06,35.12,11.75,6.98,2025-07-10 08:00:00+00:00,28.5,56,22.0,278
3723,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-10 08:45:00+00:00,0.25,13.06,50.37,35.12,12.093333333333334,6.98,2025-07-10 08:00:00+00:00,28.5,56,22.0,278
3724,"Hebbal 1st Stage, Mysuru - KSPCB",12.21041,76.37376,2672.895312500681,4360.331125880378,30782.935206237093,5166.872806275519,2025-07-10 09:00:00+00:00,0.25,13.06,51.62,35.12,12.436666666666666,6.98,2025-07-10 09:00:00+00:00,26.5,68,19.9,279
